Date,Opp,points,pitcher,code,Dec_1,DR_1,H_1,ER_1,BB_1,SO_1,HR_1,HBP_1,FIP_1,Outs_1,points_1,QS_1,bucket_1,Dec_5,DR_5,H_5,ER_5,BB_5,SO_5,HR_5,HBP_5,FIP_5,Outs_5,points_5,QS_5,bucket_5,Dec_all,DR_all,H_all,ER_all,BB_all,SO_all,HR_all,HBP_all,FIP_all,Outs_all,points_all,QS_all,bucket_all,bucket
2023-06-23,PHI,7,Kodai Senga,sengako01,-1.0,6.0,5.0,4.0,1.0,8.0,2.0,1.0,4.22,20.0,10.0,0.0,0<.<=10,0.0,5.2,3.6,2.0,3.0,6.4,0.6,0.2,4.116,17.0,12.6,0.4,10<.<=20,0.08333333333333333,5.333333333333333,4.25,2.25,3.1666666666666665,6.583333333333333,0.75,0.08333333333333333,4.56,16.5,11.333333333333334,0.4166666666666667,10<.<=20,0<.<=10
2023-06-28,MIL,11,Kodai Senga,sengako01,-1.0,5.0,5.0,2.0,3.0,6.0,0.0,0.0,4.12,16.0,7.0,0.0,0<.<=10,0.0,5.0,3.4,1.8,2.6,6.4,0.6,0.2,4.0840000000000005,17.2,13.8,0.4,10<.<=20,0.0,5.3076923076923075,4.3076923076923075,2.230769230769231,3.1538461538461537,6.538461538461538,0.6923076923076923,0.07692307692307693,4.5261538461538455,16.46153846153846,11.0,0.38461538461538464,10<.<=20,10<.<=20
2023-07-05,ARI,32,Kodai Senga,sengako01,0.0,4.0,5.0,2.0,2.0,8.0,0.0,1.0,3.98,15.0,11.0,0.0,10<.<=20,-0.2,4.8,4.2,2.2,3.0,6.2,0.6,0.4,4.1160000000000005,16.0,9.6,0.2,0<.<=10,0.0,5.214285714285714,4.357142857142857,2.2142857142857144,3.0714285714285716,6.642857142857143,0.6428571428571429,0.14285714285714285,4.487142857142857,16.357142857142858,11.0,0.35714285714285715,10<.<=20,20<.<=30
2023-07-15,LAD,18,Kodai Senga,sengako01,1.0,6.0,4.0,1.0,1.0,12.0,1.0,0.0,3.83,24.0,32.0,1.0,30<.,0.0,5.2,4.2,1.8,2.2,8.0,0.6,0.4,4.046000000000001,19.2,16.8,0.4,10<.<=20,0.06666666666666667,5.266666666666667,4.333333333333333,2.1333333333333333,2.933333333333333,7.0,0.6666666666666666,0.13333333333333333,4.4433333333333325,16.866666666666667,12.4,0.4,10<.<=20,10<.<=20
2023-07-21,BOS,5,Kodai Senga,sengako01,0.0,9.0,4.0,1.0,2.0,9.0,1.0,1.0,3.83,18.0,18.0,1.0,10<.<=20,-0.2,6.0,4.6,2.0,1.8,8.6,0.8,0.6,3.9959999999999996,18.6,15.6,0.4,10<.<=20,0.0625,5.5,4.3125,2.0625,2.875,7.125,0.6875,0.1875,4.404999999999999,16.9375,12.75,0.4375,10<.<=20,0<.<=10
2023-07-27,WSN,15,Kodai Senga,sengako01,0.0,5.0,3.0,2.0,1.0,3.0,0.0,0.0,3.78,10.0,5.0,0.0,0<.<=10,0.0,5.8,4.2,1.6,1.8,7.6,0.4,0.4,3.908,16.6,14.6,0.4,10<.<=20,0.058823529411764705,5.470588235294118,4.235294117647059,2.0588235294117645,2.764705882352941,6.882352941176471,0.6470588235294118,0.17647058823529413,4.368235294117646,16.529411764705884,12.294117647058824,0.4117647058823529,10<.<=20,10<.<=20
2023-08-02,KCR,1,Kodai Senga,sengako01,0.0,5.0,2.0,1.0,3.0,5.0,0.0,1.0,3.77,18.0,15.0,1.0,10<.<=20,0.2,5.8,3.6,1.4,1.8,7.4,0.4,0.6,3.838,17.0,16.2,0.6,10<.<=20,0.05555555555555555,5.444444444444445,4.111111111111111,2.0,2.7777777777777777,6.777777777777778,0.6111111111111112,0.2222222222222222,4.334999999999999,16.61111111111111,12.444444444444445,0.4444444444444444,10<.<=20,0<.<=10
2023-08-07,CHC,14,Kodai Senga,sengako01,-1.0,5.0,11.0,3.0,2.0,6.0,0.0,0.0,3.69,17.0,1.0,0.0,0<.<=10,0.0,6.0,4.8,1.6,1.8,7.0,0.4,0.4,3.78,17.4,14.2,0.6,10<.<=20,0.0,5.421052631578948,4.473684210526316,2.0526315789473686,2.736842105263158,6.7368421052631575,0.5789473684210527,0.21052631578947367,4.301052631578947,16.63157894736842,11.842105263157896,0.42105263157894735,10<.<=20,10<.<=20
2023-08-13,ATL,16,Kodai Senga,sengako01,1.0,4.0,7.0,2.0,2.0,6.0,0.0,0.0,3.62,18.0,14.0,1.0,10<.<=20,0.0,5.6,5.4,1.8,2.0,5.8,0.2,0.4,3.7379999999999995,16.2,10.6,0.6,10<.<=20,0.05,5.35,4.6,2.05,2.7,6.7,0.55,0.2,4.2669999999999995,16.7,11.95,0.45,10<.<=20,10<.<=20
2023-08-19,STL,23,Kodai Senga,sengako01,1.0,5.0,4.0,3.0,2.0,7.0,0.0,0.0,3.53,18.0,16.0,1.0,10<.<=20,0.2,4.8,5.4,2.2,2.0,5.4,0.0,0.2,3.678,16.2,10.2,0.6,10<.<=20,0.09523809523809523,5.333333333333333,4.571428571428571,2.0952380952380953,2.6666666666666665,6.714285714285714,0.5238095238095238,0.19047619047619047,4.231904761904762,16.761904761904763,12.142857142857142,0.47619047619047616,10<.<=20,20<.<=30
2023-08-25,LAA,15,Kodai Senga,sengako01,1.0,5.0,2.0,1.0,2.0,5.0,1.0,0.0,3.59,21.0,23.0,1.0,20<.<=30,0.4,4.8,5.2,2.0,2.2,5.8,0.2,0.2,3.6399999999999997,18.4,13.8,0.8,10<.<=20,0.13636363636363635,5.318181818181818,4.454545454545454,2.0454545454545454,2.6363636363636362,6.636363636363637,0.5454545454545454,0.18181818181818182,4.202727272727272,16.954545454545453,12.636363636363637,0.5,10<.<=20,10<.<=20
2023-09-01,SEA,24,Kodai Senga,sengako01,-1.0,5.0,4.0,2.0,3.0,10.0,0.0,1.0,3.51,20.0,15.0,1.0,10<.<=20,0.2,4.8,5.6,2.2,2.2,6.8,0.2,0.2,3.5879999999999996,18.8,13.8,0.8,10<.<=20,0.08695652173913043,5.304347826086956,4.434782608695652,2.0434782608695654,2.652173913043478,6.782608695652174,0.5217391304347826,0.21739130434782608,4.1726086956521735,17.08695652173913,12.73913043478261,0.5217391304347826,10<.<=20,20<.<=30
2023-09-08,MIN,11,Kodai Senga,sengako01,0.0,6.0,5.0,1.0,2.0,12.0,1.0,0.0,3.47,21.0,24.0,1.0,20<.<=30,0.4,5.0,4.4,1.8,2.2,8.0,0.4,0.2,3.5439999999999996,19.6,18.4,1.0,10<.<=20,0.08333333333333333,5.333333333333333,4.458333333333333,2.0,2.625,7.0,0.5416666666666666,0.20833333333333334,4.1433333333333335,17.25,13.208333333333334,0.5416666666666666,10<.<=20,10<.<=20
2023-04-12,KCR,-3,Nathan Eovaldi,eovalna01,-1.0,5.0,5.0,2.0,1.0,6.0,0.0,0.0,1.85,17.0,10.0,0.0,0<.<=10,-1.0,5.0,5.0,2.0,1.0,6.0,0.0,0.0,1.85,17.0,10.0,0.0,0<.<=10,-1.0,5.0,5.0,2.0,1.0,6.0,0.0,0.0,1.85,17.0,10.0,0.0,0<.<=10,-10<.<=0
2023-04-18,KCR,14,Nathan Eovaldi,eovalna01,-1.0,4.0,10.0,6.0,0.0,7.0,1.0,0.0,2.24,15.0,-3.0,0.0,-10<.<=0,-1.0,4.5,7.5,4.0,0.5,6.5,0.5,0.0,2.045,16.0,3.5,0.0,0<.<=10,-1.0,4.5,7.5,4.0,0.5,6.5,0.5,0.0,2.045,16.0,3.5,0.0,0<.<=10,10<.<=20
2023-04-24,CIN,11,Nathan Eovaldi,eovalna01,1.0,5.0,7.0,2.0,1.0,5.0,0.0,0.0,2.2,18.0,14.0,1.0,10<.<=20,-0.3333333333333333,4.666666666666667,7.333333333333333,3.3333333333333335,0.6666666666666666,6.0,0.3333333333333333,0.0,2.0966666666666667,16.666666666666668,7.0,0.3333333333333333,0<.<=10,-0.3333333333333333,4.666666666666667,7.333333333333333,3.3333333333333335,0.6666666666666666,6.0,0.3333333333333333,0.0,2.0966666666666667,16.666666666666668,7.0,0.3333333333333333,0<.<=10,10<.<=20
2023-04-29,NYY,35,Nathan Eovaldi,eovalna01,0.0,5.0,6.0,3.0,1.0,7.0,0.0,1.0,2.14,18.0,11.0,1.0,10<.<=20,-0.25,4.75,7.0,3.25,0.75,6.25,0.25,0.25,2.1075,17.0,8.0,0.5,0<.<=10,-0.25,4.75,7.0,3.25,0.75,6.25,0.25,0.25,2.1075,17.0,8.0,0.5,0<.<=10,20<.<=30
2023-05-06,LAA,25,Nathan Eovaldi,eovalna01,1.0,4.0,3.0,0.0,0.0,8.0,0.0,0.0,1.98,27.0,35.0,1.0,30<.,0.0,4.6,6.2,2.6,0.6,6.6,0.2,0.2,2.082,19.0,13.4,0.6,10<.<=20,0.0,4.6,6.2,2.6,0.6,6.6,0.2,0.2,2.082,19.0,13.4,0.6,10<.<=20,30<.
2023-05-11,OAK,37,Nathan Eovaldi,eovalna01,1.0,6.0,5.0,0.0,2.0,5.0,0.0,0.0,2.12,24.0,25.0,1.0,20<.<=30,0.4,4.8,6.2,2.2,0.8,6.4,0.2,0.2,2.136,20.4,16.4,0.8,10<.<=20,0.16666666666666666,4.833333333333333,6.0,2.1666666666666665,0.8333333333333334,6.333333333333333,0.16666666666666666,0.16666666666666666,2.0883333333333334,19.833333333333332,15.333333333333334,0.6666666666666666,10<.<=20,20<.<=30
2023-05-17,ATL,13,Nathan Eovaldi,eovalna01,1.0,4.0,3.0,0.0,1.0,12.0,0.0,0.0,1.91,26.0,37.0,1.0,30<.,0.8,4.8,4.8,1.0,1.0,7.4,0.0,0.2,2.0700000000000003,22.6,24.4,1.0,20<.<=30,0.2857142857142857,4.714285714285714,5.571428571428571,1.8571428571428572,0.8571428571428571,7.142857142857143,0.14285714285714285,0.14285714285714285,2.062857142857143,20.714285714285715,18.428571428571427,0.7142857142857143,10<.<=20,10<.<=20
2023-05-23,PIT,26,Nathan Eovaldi,eovalna01,0.0,5.0,5.0,3.0,2.0,5.0,2.0,0.0,2.43,21.0,13.0,1.0,10<.<=20,0.6,4.8,4.4,1.2,1.2,7.4,0.4,0.2,2.116,23.2,24.2,1.0,20<.<=30,0.25,4.75,5.5,2.0,1.0,6.875,0.375,0.125,2.1087499999999997,20.75,17.75,0.75,10<.<=20,20<.<=30
2023-05-29,DET,15,Nathan Eovaldi,eovalna01,1.0,5.0,6.0,1.0,1.0,5.0,0.0,0.0,2.43,27.0,26.0,1.0,20<.<=30,0.8,4.8,4.4,0.8,1.2,7.0,0.4,0.0,2.174,25.0,27.2,1.0,20<.<=30,0.3333333333333333,4.777777777777778,5.555555555555555,1.8888888888888888,1.0,6.666666666666667,0.3333333333333333,0.1111111111111111,2.144444444444444,21.444444444444443,18.666666666666668,0.7777777777777778,10<.<=20,10<.<=20
2023-06-04,SEA,26,Nathan Eovaldi,eovalna01,1.0,5.0,4.0,0.0,3.0,4.0,0.0,0.0,2.5,15.0,15.0,0.0,10<.<=20,0.8,5.0,4.6,0.8,1.8,6.2,0.4,0.0,2.278,22.6,23.2,0.8,20<.<=30,0.4,4.8,5.4,1.7,1.2,6.4,0.3,0.1,2.1799999999999997,20.8,18.3,0.7,10<.<=20,20<.<=30
2023-06-10,TBR,10,Nathan Eovaldi,eovalna01,1.0,5.0,1.0,0.0,0.0,7.0,0.0,1.0,2.42,18.0,26.0,1.0,20<.<=30,0.8,4.8,3.8,0.8,1.4,6.6,0.4,0.2,2.338,21.4,23.4,0.8,20<.<=30,0.45454545454545453,4.818181818181818,5.0,1.5454545454545454,1.0909090909090908,6.454545454545454,0.2727272727272727,0.18181818181818182,2.2018181818181817,20.545454545454547,19.0,0.7272727272727273,10<.<=20,0<.<=10
2023-06-15,LAA,13,Nathan Eovaldi,eovalna01,1.0,5.0,7.0,4.0,3.0,6.0,1.0,0.0,2.6,19.0,10.0,0.0,0<.<=10,0.8,5.0,4.6,1.6,1.8,5.4,0.6,0.2,2.476,20.0,18.0,0.6,10<.<=20,0.5,4.833333333333333,5.166666666666667,1.75,1.25,6.416666666666667,0.3333333333333333,0.16666666666666666,2.235,20.416666666666668,18.25,0.6666666666666666,10<.<=20,10<.<=20
2023-06-20,CHW,7,Nathan Eovaldi,eovalna01,-1.0,4.0,5.0,3.0,2.0,9.0,2.0,1.0,2.83,21.0,13.0,1.0,10<.<=20,0.6,4.8,4.6,1.6,1.8,6.2,0.6,0.4,2.556,20.0,18.0,0.6,10<.<=20,0.38461538461538464,4.769230769230769,5.153846153846154,1.8461538461538463,1.3076923076923077,6.615384615384615,0.46153846153846156,0.23076923076923078,2.2807692307692307,20.46153846153846,17.846153846153847,0.6923076923076923,10<.<=20,0<.<=10
2023-06-25,NYY,12,Nathan Eovaldi,eovalna01,0.0,4.0,5.0,4.0,2.0,4.0,2.0,0.0,3.1,18.0,7.0,0.0,0<.<=10,0.4,4.6,4.4,2.2,2.0,6.0,1.0,0.4,2.69,18.2,14.2,0.4,10<.<=20,0.35714285714285715,4.714285714285714,5.142857142857143,2.0,1.3571428571428572,6.428571428571429,0.5714285714285714,0.21428571428571427,2.3392857142857144,20.285714285714285,17.071428571428573,0.6428571428571429,10<.<=20,10<.<=20
2023-07-01,HOU,23,Nathan Eovaldi,eovalna01,0.0,4.0,4.0,2.0,2.0,5.0,0.0,0.0,3.07,17.0,12.0,0.0,10<.<=20,0.2,4.4,4.4,2.6,1.8,6.2,1.0,0.4,2.804,18.6,13.6,0.4,10<.<=20,0.3333333333333333,4.666666666666667,5.066666666666666,2.0,1.4,6.333333333333333,0.5333333333333333,0.2,2.388,20.066666666666666,16.733333333333334,0.6,10<.<=20,20<.<=30
2023-07-06,BOS,2,Nathan Eovaldi,eovalna01,1.0,5.0,2.0,0.0,4.0,5.0,0.0,0.0,3.1,21.0,23.0,1.0,20<.<=30,0.2,4.4,4.6,2.6,2.6,5.8,1.0,0.2,2.94,19.2,13.0,0.4,10<.<=20,0.375,4.6875,4.875,1.875,1.5625,6.25,0.5,0.1875,2.4325,20.125,17.125,0.625,10<.<=20,0<.<=10
2023-07-18,TBR,17,Nathan Eovaldi,eovalna01,0.0,4.0,5.0,4.0,4.0,3.0,0.0,0.0,3.16,16.0,2.0,0.0,0<.<=10,0.0,4.2,4.2,2.6,2.8,5.2,0.8,0.2,3.052,18.6,11.4,0.4,10<.<=20,0.35294117647058826,4.647058823529412,4.882352941176471,2.0,1.7058823529411764,6.0588235294117645,0.47058823529411764,0.17647058823529413,2.4752941176470586,19.88235294117647,16.235294117647058,0.5882352941176471,10<.<=20,10<.<=20
2023-09-09,OAK,5,Nathan Eovaldi,eovalna01,1.0,11.0,2.0,0.0,3.0,2.0,0.0,1.0,3.22,18.0,17.0,1.0,10<.<=20,0.4,5.6,3.6,2.0,3.0,3.8,0.4,0.2,3.13,18.0,12.2,0.4,10<.<=20,0.3888888888888889,5.0,4.722222222222222,1.8888888888888888,1.7777777777777777,5.833333333333333,0.4444444444444444,0.2222222222222222,2.5166666666666666,19.77777777777778,16.27777777777778,0.6111111111111112,10<.<=20,0<.<=10
2023-04-12,DET,24,Kevin Gausman,gausmke01,1.0,4.0,4.0,0.0,2.0,7.0,0.0,0.0,1.67,18.0,22.0,1.0,20<.<=30,1.0,4.0,4.0,0.0,2.0,7.0,0.0,0.0,1.67,18.0,22.0,1.0,20<.<=30,1.0,4.0,4.0,0.0,2.0,7.0,0.0,0.0,1.67,18.0,22.0,1.0,20<.<=30,20<.<=30
2023-04-17,HOU,-7,Kevin Gausman,gausmke01,0.0,5.0,5.0,3.0,0.0,11.0,2.0,0.0,2.51,24.0,24.0,1.0,20<.<=30,0.5,4.5,4.5,1.5,1.0,9.0,1.0,0.0,2.09,21.0,23.0,1.0,20<.<=30,0.5,4.5,4.5,1.5,1.0,9.0,1.0,0.0,2.09,21.0,23.0,1.0,20<.<=30,-10<.<=0
2023-04-23,NYY,32,Kevin Gausman,gausmke01,-1.0,4.0,7.0,7.0,2.0,5.0,2.0,0.0,3.54,14.0,-7.0,0.0,-10<.<=0,0.0,4.333333333333333,5.333333333333333,3.3333333333333335,1.3333333333333333,7.666666666666667,1.3333333333333333,0.0,2.5733333333333333,18.666666666666668,13.0,0.6666666666666666,10<.<=20,0.0,4.333333333333333,5.333333333333333,3.3333333333333335,1.3333333333333333,7.666666666666667,1.3333333333333333,0.0,2.5733333333333333,18.666666666666668,13.0,0.6666666666666666,10<.<=20,20<.<=30
